brand,model,screenSize,screenTech,energyConsumption,star
samsung,QA75QN95CA*,75,LED,711,4
samsung,QA75Q60CAW,75,LED,671,4.5
samsung,QA75Q60CAS,75,LED,671,4.5
samsung,QA75Q63CAS,75,LED,671,4.5
samsung,QA75Q6*CA*,75,LED,671,4.5
samsung,UA75CU8500S,75,LED,605,5
samsung,LH75BECHLGKXXY,75,LED,510,5.5
samsung,LH75BECHLGSXNZ,75,LED,510,5.5
samsung,LH75BECHLG****,75,LED,510,5.5
samsung,QA75QE1CAW,75,LED,478,6
samsung,QA75QE1CAS,75,LED,478,6
samsung,QA75QE1CA*,75,LED,478,6
samsung,UA75CU7000S,75,LED,510,5.5
samsung,UA75CU7100S,75,LED,510,5.5
samsung,UA75CU7*00S,75,LED,510,5.5
samsung,HG75CU700AW,75,LED,525,5.5
samsung,QA75QN90DAW,75,LED,576,5
samsung,QA75QN90DAS,75,LED,576,5
samsung,QA75QN90DA*,75,LED,576,5
samsung,QA75QN800DW,75,LED,985,2.5
samsung,QA75QN800DS,75,LED,985,2.5
samsung,QA75QN800D*,75,LED,985,2.5
samsung,QA75Q60DAW,75,LED,412,6
samsung,QA75Q60DAS,75,LED,412,6
samsung,QA75Q65DAW,75,LED,412,6
samsung,QA75Q65DAS,75,LED,412,6
samsung,QA75Q6*DA*,75,LED,412,6
samsung,QA75Q80DAW,75,LED,726,4
samsung,QA75Q80DAS,75,LED,726,4
samsung,QA75Q80DA*,75,LED,726,4
samsung,QA75Q70DAW,75,LED,576,5
samsung,QA75Q70DAS,75,LED,576,5
samsung,QA75Q70DA*,75,LED,576,5
samsung,QA75QN900DW,75,LED,1047,2.5
samsung,QA75QN900DS,75,LED,1047,2.5
samsung,QA75QN900D*,75,LED,1047,2.5
samsung,QA75LS03DAW,75,LED,697,4
samsung,QA75LS03DAS,75,LED,697,4
samsung,QA75LS03DA*,75,LED,697,4
samsung,QA75QN87DAW,75,LED,529,5.5
samsung,QA75QN87DAS,75,LED,529,5.5
samsung,QA75QN87DA*,75,LED,529,5.5
samsung,QA75QN85DBW,75,LED,653,4.5
samsung,QA75QN85DBS,75,LED,653,4.5
samsung,QA75QN85DB*,75,LED,653,4.5
samsung,QA75QE1DAW,75,LED,456,6
samsung,QA75QE1DAS,75,LED,456,6
samsung,QA75QE1DA*,75,LED,456,6
samsung,UA75DU7000S,75,LED,503,5.5
samsung,UA75DU7000W,75,LED,503,5.5
samsung,UA75DU7700S,75,LED,503,5.5
samsung,UA75DU7700W,75,LED,503,5.5
samsung,UA75DU7*00*,75,LED,503,5.5
samsung,UA75DU8000W,75,LED,598,5
samsung,UA75DU8000S,75,LED,598,5
samsung,UA75DU8500S,75,LED,598,5
samsung,UA75DU8*00*,75,LED,598,5
samsung,BE75D-H,75,LED,503,5.5
samsung,QA75LST7DAW,75,LED,1178,2
samsung,QA75LST7DAS,75,LED,1178,2
samsung,QA75LST7DA*,75,LED,1178,2
samsung,UA75DUE800W,75,LED,598,5
samsung,UA75TU8000W,75,LED,565,5
samsung,UA75TU8000S,75,LED,565,5
samsung,UA75TU8000,75,LED,565,5
samsung,UA75TU7000S,75,LED,565,5
samsung,QA75LS03TAW,75,LED,682,4.5
samsung,QA75LS03TAS,75,LED,682,4.5
samsung,QA75LS03T,75,LED,682,4.5
samsung,QA75Q60TAW,75,LED,532,5.5
samsung,QA75Q70TAW,75,LED,656,4.5
samsung,QA75Q70TAS,75,LED,656,4.5
samsung,QA75Q70T,75,LED,656,4.5
samsung,QA75Q80TAW,75,LED,941,3
samsung,QA75Q80TAS,75,LED,941,3
samsung,QA75Q80T,75,LED,941,3
samsung,QA75Q95TAW,75,LED,912,3
samsung,QA75Q95TAS,75,LED,912,3
samsung,QA75Q95T,75,LED,912,3
samsung,QA75Q800TAW,75,LED,1164,2
samsung,QA75Q800TAS,75,LED,1164,2
samsung,QA75Q800T,75,LED,1164,2
samsung,QA75Q950TSW,75,LED,1189,2
samsung,QA75Q950TSS,75,LED,1189,2
samsung,QA75Q950T,75,LED,1189,2
samsung,BE75T-H,75,LED,565,5
samsung,HG75TS030AK,75,LED,645,4.5
samsung,HG75AT690UK,75,LED,565,5
samsung,QA77S90DAE,77,LED,642,5
samsung,QA77S95CAW,77,LED,806,4
samsung,QA77S95CAS,77,LED,806,4
samsung,QA77S95CA*,77,LED,806,4
samsung,QA77S90CAW,77,LED,653,4.5
samsung,QA77S90CAS,77,LED,653,4.5
samsung,QA77S90CA*,77,LED,653,4.5
samsung,QA77S89CAW,77,LED,653,4.5
samsung,QA77S95DAW,77,LED,791,4
samsung,QA77S95DAS,77,LED,791,4
samsung,QA77S95DA*,77,LED,791,4
samsung,UA82TU8000W,82,LED,671,5
samsung,UA82TU8000S,82,LED,671,5
samsung,UA82TU8000,82,LED,671,5
samsung,QA82Q800TAW,82,LED,1226,2.5
samsung,QA82Q800TAS,82,LED,1226,2.5
samsung,QA82Q800T,82,LED,1226,2.5
samsung,QA83S90CAE,83,LED,704,5
samsung,QA83S**CA*,83,LED,704,5
samsung,QA83S89CAW,83,LED,704,5
samsung,QA83S89CAS,83,LED,704,5
samsung,QA83S90DAE,83,LED,795,4.5
samsung,QA85Q70TAW,85,LED,700,5
samsung,QA85Q70TAS,85,LED,700,5
samsung,QA85Q70T,85,LED,700,5
samsung,QA85Q80TAW,85,LED,941,4
samsung,QA85Q80TAS,85,LED,941,4
samsung,QA85Q80T,85,LED,941,4
samsung,QA85Q60TAW,85,LED,598,6
samsung,QA85Q60TAS,85,LED,598,6
samsung,QA85Q60TA,85,LED,598,6
samsung,QA85Q950TSW,85,LED,1339,2.5
samsung,QA85Q950TSS,85,LED,1339,2.5
samsung,QA85Q950T,85,LED,1339,2.5
samsung,UA85TU8000W,85,LED,725,5
samsung,UA85TU8000S,85,LED,725,5
samsung,QA85Q60AAW,85,LED,645,5.5
samsung,QA85Q60AAS,85,LED,645,5.5
samsung,QA85Q70AAW,85,LED,806,4.5
samsung,QA85Q70AAS,85,LED,806,4.5
samsung,UA85AU8000W,85,LED,729,5
samsung,UA85AU8000S,85,LED,729,5
samsung,UA85AU8000,85,LED,729,5
samsung,QA85QN900AW,85,LED,1609,1.5
samsung,QA85QN900AS,85,LED,1609,1.5
samsung,QA85QN900A,85,LED,1609,1.5
samsung,QA85QN800AW,85,LED,1448,2
samsung,QA85QN800AS,85,LED,1448,2
samsung,QA85QN800A,85,LED,1448,2
samsung,QA85QN85AAW,85,LED,704,5
samsung,QA85QN85AAS,85,LED,704,5
samsung,QA85QN85AA,85,LED,704,5
samsung,QA85QN90AAW,85,LED,945,4
samsung,QA85QN90AAS,85,LED,945,4
samsung,QA85QN90AA,85,LED,945,4
samsung,QA85LS03AAW,85,LED,824,4.5
samsung,QA85LS03AAS,85,LED,824,4.5
samsung,QA85Q60ABW,85,LED,645,5.5
samsung,QA85Q60ABS,85,LED,645,5.5
samsung,UA85BU8000W,85,LED,740,5
samsung,UA85BU8000S,85,LED,740,5
samsung,UA85BU8000*,85,LED,740,5
samsung,QA85Q60BAW,85,LED,653,5.5
samsung,QA85Q60BAS,85,LED,653,5.5
samsung,QA85Q60BA*,85,LED,653,5.5
samsung,QA85Q70BAW,85,LED,817,4.5
samsung,QA85Q70BAS,85,LED,817,4.5
samsung,QA85Q70BA*,85,LED,817,4.5
samsung,QA85QN800BW,85,LED,1423,2
samsung,QA85QN800BS,85,LED,1423,2
samsung,QA85QN800B*,85,LED,1423,2
samsung,QA85QN90BAW,85,LED,1113,3
samsung,QA85QN90BAS,85,LED,1113,3
samsung,QA85QN90BA*,85,LED,1113,3
samsung,QA85LS03BAW,85,LED,916,4
samsung,QA85LS03BAS,85,LED,916,4
samsung,QA85LS03BA*,85,LED,916,4
samsung,QA85QN900BW,85,LED,1605,1.5
samsung,QA85QN900BS,85,LED,1605,1.5
samsung,QA85QN900B*,85,LED,1605,1.5
samsung,QA85QN85BAW,85,LED,715,5
samsung,QA85QN85BAS,85,LED,715,5
samsung,QA85QN85BA*,85,LED,715,5
samsung,QA85Q80BAW,85,LED,1233,2.5
samsung,QA85Q80BAS,85,LED,1233,2.5
samsung,QA85Q80BA*,85,LED,1233,2.5
samsung,QA85Q60CAW,85,LED,635,5.5
samsung,QA85Q60CAS,85,LED,635,5.5
samsung,QA85Q6*CA*,85,LED,635,5.5
samsung,QA85QN90CAW,85,LED,897,4
samsung,QA85QN90CAS,85,LED,897,4
samsung,QA85QN90CA*,85,LED,897,4
samsung,QA85QN85CAW,85,LED,755,5
samsung,QA85QN85CAS,85,LED,755,5
samsung,QA85QN85CA*,85,LED,755,5
samsung,QA85Q70CAW,85,LED,791,4.5
samsung,QA85Q70CAS,85,LED,791,4.5
samsung,QA85Q70CA*,85,LED,791,4.5
samsung,QA85Q80CAW,85,LED,948,4
samsung,QA85Q80CAS,85,LED,948,4
samsung,QA85Q80CA*,85,LED,948,4
samsung,QA85QN900CW,85,LED,1365,2
samsung,QA85QN900CS,85,LED,1365,2
samsung,QA85QN900C*,85,LED,1365,2
samsung,QA85QN800CW,85,LED,1109,3
samsung,QA85QN800CS,85,LED,1109,3
samsung,QA85QN800C*,85,LED,1109,3
samsung,QA85QN95CAW,85,LED,905,4
samsung,QA85QN95CAS,85,LED,905,4
samsung,QA85QN95CA*,85,LED,905,4
samsung,UA85CU8000W,85,LED,726,5
samsung,UA85CU8000S,85,LED,726,5
samsung,UA85CU8*00*,85,LED,726,5
samsung,LH85BECHLGKXXY,85,LED,532,6
samsung,UA85CU7000S,85,LED,532,6
samsung,UA85CU7100S,85,LED,532,6
samsung,UA85CU7*00S,85,LED,532,6
samsung,QA85QN90DAW,85,LED,773,5
samsung,QA85QN90DAS,85,LED,773,5
samsung,QA85QN90DA*,85,LED,773,5
samsung,QA85Q60DAW,85,LED,521,6
samsung,QA85Q60DAS,85,LED,521,6
samsung,QA85Q65DAW,85,LED,521,6
samsung,QA85Q65DAS,85,LED,521,6
samsung,QA85Q6*DA*,85,LED,521,6
samsung,QA85QN800DW,85,LED,1076,3.5
samsung,QA85QN800DS,85,LED,1076,3.5
samsung,QA85QN800D*,85,LED,1076,3.5
samsung,UA85DU8000W,85,LED,715,5
samsung,UA85DU8000S,85,LED,715,5
samsung,UA85DU8000*,85,LED,715,5
samsung,QA85Q70DAW,85,LED,733,5
samsung,QA85Q70DAS,85,LED,733,5
samsung,QA85Q70DA*,85,LED,733,5
samsung,QA85Q80DAW,85,LED,945,4
samsung,QA85Q80DAS,85,LED,945,4
samsung,QA85Q80DA*,85,LED,945,4
samsung,QA85LS03DAW,85,LED,806,4.5
samsung,QA85LS03DAS,85,LED,806,4.5
samsung,QA85LS03DA*,85,LED,806,4.5
samsung,QA85QN87DAW,85,LED,704,5
samsung,QA85QN87DAS,85,LED,704,5
samsung,QA85QN87DA*,85,LED,704,5
samsung,QA85QN85DBW,85,LED,788,4.5
samsung,QA85QN85DBS,85,LED,788,4.5
samsung,QA85QN85DB*,85,LED,788,4.5
samsung,QA85QE1DAS,85,LED,631,5.5
samsung,UA85DU7000S,85,LED,525,6
samsung,QA85QN900DW,85,LED,1237,2.5
samsung,QA85QN900DS,85,LED,1237,2.5
samsung,QA85QN900D*,85,LED,1237,2.5
samsung,UA85DU7000W,85,LED,525,6
samsung,UA85DU7700S,85,LED,525,6
samsung,UA85DU7700W,85,LED,525,6
samsung,UA85DU7*00*,85,LED,525,6
samsung,BE85D-H,85,LED,525,6
samsung,UA85DUE800W,85,LED,715,5
samsung,QA98QN990CW,98,LED,1423,3.5
samsung,UA98DU9000W,98,LED,1215,4
samsung,UA98DU9000S,98,LED,1215,4
samsung,UA98DU9000*,98,LED,1215,4
samsung,QA98QN90AAW,98,LED,1127,4.5
samsung,QA98QN90AAS,98,LED,1127,4.5
samsung,QA98QN90DAW,98,LED,937,5
samsung,QA98QN90DAS,98,LED,937,5
samsung,QA98QN90DA*,98,LED,937,5
samsung,QA98QN100BW,98,LED,1602,3
samsung,QA98QN100BS,98,LED,1602,3
samsung,QA98QN100B*,98,LED,1602,3
samsung,QA98Q80CAW,98,LED,1058,4.5
samsung,QA98Q80CAS,98,LED,1058,4.5
samsung,QA98Q80CA*,98,LED,1058,4.5
seiki,SC65USN8,65,LED,496,4.5
sharetv,ST1922G,21,LCD,106,3
sharp,2T-C32BG1X,32,LED,125,5
sharp,2T-C32EG1X,32,LED,110,5.5
sharp,2T-C42BG1X,42,LED,177,5.5
sharp,2T-C42EG1X,42,LED,197,5
sharp,4T-C50DK1X,49,LED,312,4.5
sharp,4T-C60CK1X,60,LED,474,4
sharp,4T-C60DL1X,60,LED,504,4
sharp,4T-C70DL1X,70,LED,457,5.5
sharp,8T-C70DW1X,70,LED,653,4
sharp,4T-C70CK3X,70,LED,580,4.5
"shenzhen xinchaoda technology co., ltd",LEQ55A722,55,LED,381,4.5
"shenzhen xinchaoda technology co., ltd",LEQ55W722,55,LED,362,4.5
"shenzhen xinchaoda technology co., ltd",LEQ65W722,65,LED,369,6
"shenzhen xinchaoda technology co., ltd",LEQ65A722,65,LED,402,5.5
signify,EA2277,55,LED,378,4.5
skyworth,55SUC9300,55,LED,303,5.5
skyworth,55SUC9500,55,LED,303,5.5
skyworth,55SUC****,55,LED,303,5.5
skyworth,86SUC9500,86,LED,893,4.5
skyworth,86SUC9000,86,LED,893,4.5
skyworth,86G51,86,LED,893,4.5
skyworth,STL-86G51,86,LED,893,4.5
skyworth,86SUC****,86,LED,893,4.5
smarttech,SMT-H32T1,31,LED,110,5.5
smarttech,SMT-F40T1,39,LED,151,6
smarttech,SMT-U50T1,50,LED,210,6
smarttech,SMT-U55T1,55,LED,247,6
smarttech,SMT-U65T1,65,LED,386,5.5
smtv,LED-43JIL0421-1,42,LED,188,5.5
smtv,50SM19-1,50,LED,280,5
smtv,55JIL0721-1,55,LED,347,4.5
smtv,LD55UDS-F1,55,LED,347,4.5
smtv,65JIL0721-1,64,LED,400,5.5
smtv,LD65UDS-F1,64,LED,400,5.5
soniq,E24HB40A,24,LED,86,5
soniq,E42FV40A,42,LCD,178,5.5
soniq,G42FW60A,42,LED,193,5
soniq,G50UW40A,50,LCD,311,4.5
soniq,G55UW40A,55,LCD,476,3.5
soniq,G58UW40A,57,LCD,337,5
soniq,G65UV50A,65,LCD,340,6
soniq,W65UV40A,65,LCD,490,4.5
soniq,G65UW40A,65,LCD,619,3.5
soniq,E65UV42A,66,LCD,391,6
soniq,G75UW40A,75,LCD,855,3.5
sony,KDL-32W600D,32,LED,109,5.5
sony,KD-32W830K,32,LED,132,4.5
sony,XR-42A90K,42,OLED,256,4
sony,KD-43X80J,42,LED,243,4
sony,KD-43X85J,42,LED,293,3.5
sony,KD-43X75K,42,LED,261,4
sony,KD-43X85K,42,LED,286,3.5
sony,KD-43X77L,42,LED,288,3.5
sony,K-43S30,42,LED,236,4.5
sony,XR-48A90K,48,OLED,315,4
sony,XR-50X90J,49,LED,421,3
sony,KD-50X75K,49,LED,312,4.5
sony,KD-50X85K,49,LED,347,4
sony,KD-50X77L,49,LED,348,4
sony,K-50S30,49,LED,310,4.5
sony,KD-55X9000H,55,LED,429,3.5
sony,KD-55X80J,55,LED,475,3.5
sony,XR-55A80J,55,LED,454,3.5
sony,XR-55X90J,55,LED,487,3
sony,KD-55X85J,55,LED,440,3.5
sony,KD-55X75K,55,LED,376,4.5
sony,KD-55X80K,55,LED,467,3.5
sony,XR-55X90K,55,LED,471,3.5
sony,KD-55X85K,55,LED,504,3
sony,KD-55X80L,55,LED,467,3.5
sony,XR-55X90L,55,LED,450,3.5
sony,KD-55X85L,55,LED,396,4
sony,KD-55X77L,55,LED,477,3.5
sony,K-55XR70,55,LED,547,2.5
sony,K-55S30,55,LED,440,3.5
sony,KD-55A8H,55,OLED,489,3
sony,XR-55A80K,55,OLED,387,4
sony,XR-55A80L,55,OLED,387,4
sony,XR-55A95L,55,OLED,385,4
sony,K-55XR80,55,OLED,372,4.5
sony,XR-65X95J,65,LCD,642,3.5
sony,KD-65X80J,65,LED,543,4
sony,XR-65A90J,65,LED,514,4.5
sony,XR-65A80J,65,LED,553,4
sony,XR-65X90J,65,LED,590,3.5
sony,KD-65X85J,65,LED,544,4
sony,KD-65X75K,65,LED,478,4.5
sony,KD-65X80K,65,LED,544,4
sony,XR-65X90K,65,LED,555,4
sony,XR-65X95K,65,LED,835,2
sony,KD-65X85K,65,LED,661,3
sony,KD-65X80L,65,LED,544,4
sony,XR-65X90L,65,LED,535,4
sony,KD-65X85L,65,LED,533,4
sony,KD-65X77L,65,LED,530,4
sony,XR-65X95L,65,LED,793,2.5
sony,K-65XR70,65,LED,634,3.5
sony,K-65S30,65,LED,517,4.5
sony,XR-65A80K,65,OLED,451,5
sony,XR-65A95K,65,OLED,507,4.5
sony,XR-65A80L,65,OLED,451,5
sony,XR-65A95L,65,OLED,452,5
sony,K-65XR80,65,OLED,437,5
sony,KD-65X9000H,65,LED,527,4
sony,KD-65A8H,65,OLED,597,3.5
sony,XR-75X95J,75,LCD,763,4
sony,KD-75X9000H,75,LED,672,4.5
sony,KD-75X80J,75,LED,717,4
sony,XR-75X90J,75,LED,715,4
sony,KD-75X80K,75,LED,704,4
sony,XR-75X90K,75,LED,732,4
sony,XR-75X95K,75,LED,894,3
sony,KD-75X85K,75,LED,826,3.5
sony,KD-75X80L,75,LED,692,4
sony,XR-75X90L,75,LED,589,5
sony,KD-75X77L,75,LED,789,3.5
sony,KD-75X85L,75,LED,667,4.5
sony,XR-75X95L,75,LED,894,3
sony,K-75XR70,75,LED,737,4
sony,K-75S30,75,LED,660,4.5
sony,K-75XR90,75,LED,878,3
sony,XR-77A80J,77,LED,693,4.5
sony,XR-77A80K,77,OLED,629,5
sony,XR-77A80L,77,OLED,629,5
sony,K-77XR80,77,OLED,562,5.5
sony,XR-77A95L,77,OLED,546,5.5
sony,XR-83A80L,83,OLED,765,4.5
sony,XR-85X95J,85,LCD,818,4.5
sony,KD-85X9000H,85,LED,828,4.5
sony,XR-85Z9J,85,LED,1520,2
sony,KD-85X85J,85,LED,882,4
sony,XR-85X90K,85,LED,869,4.5
sony,XR-85X95K,85,LED,1076,3.5
sony,KD-85X85K,85,LED,875,4
sony,KD-85X80L,85,LED,878,4
sony,XR-85X95L,85,LED,1034,3.5
sony,XR-85X90L,85,LED,744,5
sony,K-85XR70,85,LED,838,4.5
sony,K-85S30,85,LED,845,4.5
sony,K-85XR90,85,LED,1002,3.5
sony,XR-98X90L,98,LED,944,5
sphere,S8LED185,19,LED,67,4.5
sphere,S8LED185S,19,LED,67,4.5
sphere,S8LED215,22,LED,93,4
sphere,S8LED215S,22,LED,93,4
sphere,S8LED215 series,22,LED,93,4
sphere,S8LED238,24,LED,100,4
sphere,S8LED238S,24,LED,100,4
sphere,S924TVSB,24,LED,74,5.5
sphere,S924TVDVDSB,24,LED,74,5.5
sphere,S924,24,LED,74,5.5
sphere,S927TVSB,27,LED,92,5.5
sphere,S927TVDVDSB,27,LED,92,5.5
sphere,S927,27,LED,92,5.5
stan cash,TV185CLEARA,18,LED,60,5
starvision,ST32,32,LED,101,6
starvision,ST40,39,LED,175,5
svision,SC32HSG,32,LED,151,4
svision,SV43FWOS,43,LED,159,6
svision,SVU50WOS,50,LCD,315,4.5
svision,SVU5000G,50,LED,288,4.5
svision,SVU5800G,58,LED,420,4.5
svision,SVU6500G,64,LED,520,4.5
sylvox,KT16A0KGEA,16,LED,58,4.5
sylvox,KT16A0KOGA,16,LED,58,4.5
sylvox,KT16K0KOGA,16,LED,56,4.5
sylvox,RT22R3KECA,21,LED,68,5
sylvox,RT24R3KECA,24,LED,79,5
sylvox,BT24A1KEGB,24,LED,65,6
sylvox,BT24A0KEGB,24,LED,65,6
sylvox,BT24A0KOGB,24,LED,65,6
sylvox,BT24A1KOGB,24,LED,65,6
sylvox,BT24A2KOGB,24,LED,65,6
sylvox,BT24A3KOGB,24,LED,65,6
sylvox,BT24A4KOGB,24,LED,65,6
sylvox,BT24A5KOGB,24,LED,65,6
sylvox,BT24A6KOGB,24,LED,65,6
sylvox,BT24A7KOGB,24,LED,65,6
sylvox,BT24A***GB,24,LED,65,6
sylvox,RT27R2KECA,27,LCD,59,7
sylvox,RT32R3KECA,32,LED,118,5
sylvox,BT32A0KEGB,32,LED,101,6
sylvox,BT32A1KEGB,32,LED,101,6
sylvox,BT32A0KOGB,32,LED,101,6
sylvox,BT32A1KOGB,32,LED,101,6
sylvox,BT32A2KOGB,32,LED,101,6
sylvox,BT32A3KOGB,32,LED,101,6
sylvox,BT32A4KOGB,32,LED,101,6
sylvox,BT32A5KOGB,32,LED,101,6
sylvox,BT32A6KOGB,32,LED,101,6
sylvox,BT32A7KOGB,32,LED,101,6
sylvox,BT32A***GB,32,LED,101,6
sylvox,RT40G3KOFA,40,LCD,92,8
sylvox,OT43A2KEGC,43,LED,397,2
sylvox,OT55A2KEGC,55,LED,651,2
sylvox,OT65A2KEGC,65,LED,902,2
sylvox,OT75A2KEGC,75,LED,1122,2
tavice,65DF,65,LCD,477,4.5
tcl,32S5400AF,31,LED,110,5.5
tcl,40S5400A,39,LED,180,5
tcl,43S625-AU,42,LED,180,5.5
tcl,43S625,42,LED,180,5.5
tcl,43P725,42,LED,190,5.5
tcl,43C725,42,LED,323,3
tcl,43P735,42,LED,200,5
tcl,43C635,42,LED,218,4.5
tcl,43C645,42,LED,220,4.5
tcl,43P745,42,LED,200,5
tcl,43C655,42,LED,240,4.5
tcl,50P615,49,LED,190,6
tcl,50P725,49,LED,225,6
tcl,50P735,49,LED,212,6
tcl,50C635,49,LED,307,4.5
tcl,50C645,49,LED,277,5
tcl,50P745,49,LED,212,6
tcl,50C845,49,LED,390,3.5
tcl,50C655,49,LED,300,4.5
tcl,50C755,49,LED,390,3.5
tcl,55C725,55,LED,333,5
tcl,55P725,55,LED,262,6
tcl,55C825,55,LED,527,3
tcl,55C727,55,LED,537,2.5
tcl,55P735,55,LED,225,6
tcl,55C635,55,LED,320,5
tcl,55C735,55,LED,320,5
tcl,55C835,55,LED,587,2.5
tcl,55RP630,55,LED,190,7
tcl,55C745,55,LED,476,3.5
tcl,55C845,55,LED,532,3
tcl,55P745,55,LED,225,6
tcl,55C645,55,LED,395,4
tcl,55C655,55,LED,367,4.5
tcl,55C755,55,LED,381,4.5
tcl,55A300W,55,LED,372,4.5
tcl,58P635,57,LED,251,6
tcl,65P725,64,LED,300,6
tcl,65C825,64,LED,690,3
tcl,65C727,64,LED,593,3.5
tcl,65X925,64,LED,898,2
tcl,65P735,64,LED,315,6
tcl,65C635,64,LED,410,5.5
tcl,65C735,64,LED,440,5
tcl,65C835,64,LED,726,3
tcl,65C935,64,LED,689,3
tcl,65RP630,64,LED,220,8
tcl,65C745,64,LED,520,4.5
tcl,65C845,64,LED,812,2.5
tcl,65P745,64,LED,315,6
tcl,65C655,64,LED,440,5
tcl,65C855,64,LED,716,3
tcl,65C755,64,LED,440,5
tcl,65A300W,64,LED,425,5
tcl,75C825,75,LED,830,3.5
tcl,75C727,75,LED,730,4
tcl,75X925,75,LED,1118,2
tcl,75P735,75,LED,459,6
tcl,75C635,75,LED,527,5.5
tcl,75C735,75,LED,665,4.5
tcl,75C835,75,LED,1130,2
tcl,75C935,75,LED,810,3.5
tcl,75C745,75,LED,732,4
tcl,75C645,75,LED,1010,2.5
tcl,75C845,75,LED,956,3
tcl,75P745,75,LED,459,6
tcl,75C655,75,LED,515,5.5
tcl,75C855,75,LED,925,3
tcl,75C755,75,LED,550,5
tcl,75A300W,75,LED,500,5.5
tcl,85P725,85,LED,962,4
tcl,85C825,85,LED,1345,2.5
tcl,85P735,85,LED,728,5
tcl,85C735,85,LED,941,4
tcl,85C745,85,LED,1170,3
tcl,85C645,85,LED,623,6
tcl,85C845,85,LED,1300,2.5
tcl,85P745,85,LED,732,5
tcl,85X925 PRO,85,LED,1645,1.5
tcl,85C855,85,LED,940,4
tcl,85C755,85,LED,660,5.5
tcl,85C745 Pro,85,LED,750,5
tcl,85C655,85,LED,840,4.5
tcl,85A300W,85,LED,600,6
tcl,98C735,97,LED,1350,3.5
tcl,98C745,97,LED,1771,2.5
tcl,98C845,97,LED,890,5.5
tcl,98C855,97,LED,853,5.5
tcl,98C755,97,LED,890,5.5
tcl,98C655,97,LED,909,5.5
tcl,115X955 Max,114,LED,2652,2
teac,LEV19A121,19,LCD,60,5
teac,LE19A121,19,LCD,60,5
teac,LEV24A423,24,LED,83,5
teac,LEV24A121,24,LCD,85,5
teac,LE32GA322,31,LED,110,5.5
teac,LE32E121,32,LED,101,6
teac,LEV32A423,32,LED,124,5
teac,LEV32A422,32,LED,124,5
teac,LEV32A *423 *422,32,LED,124,5
teac,LEV24A422,32,LED,124,5
teac,LE32A321,32,LCD,127,5
teac,LEV32A121,32,LCD,127,5
teac,LEV40A121,40,LCD,188,5
teac,LE50A521,49,LCD,275,5
teac,LE50GA522,50,LED,210,6
teac,LE55GA522,55,LED,247,6
teac,LE58A521,58,LCD,365,5
teac,LE65GA522,65,LED,386,5.5
teac,LE65A521,65,LCD,450,5
teac,LE70L521,70,LED,560,4.5
teac,LE75L521,75,LED,750,4
teac,LE75A521,75,LCD,595,5
teac,LE75E521,75,LCD,595,5
teac,LE82A521,82,LCD,720,5
teac,LE82E521,82,LCD,720,5
teco,LED19JHRHU,19,LED,75,4
teco,LED19JHRDHU,19,LED,75,4
teco,LED22JFRHU,22,LED,76,4.5
teco,LED24AHSRC,24,LED,67,6
teco,LED24JFRDHU,24,LED,70,5.5
teco,LED32IHRK,31,LED,140,4.5
teco,LED32JHRDHU,32,LED,140,4.5
teco,LED32AHSRC,32,LED,105,6
teco,LED43AUSRC,42,LED,214,5
teco,LED58AUSRC,57,LED,349,5
teco,LED65AUSRC,64,LED,404,5.5
teco,LED70AUSRC,70,LED,532,5
telefunken,TL24HSWDTA,24,LCD,107,4
telefunken,TL320GQ,32,LED,131,5
telefunken,TL55QGG,55,LED,379,4.5
thomson,TVLED40Combo,40,LED,184,5
thomson,STVLED43FHD-W,42,LED,194,5.5
thomson,STVLED43FHDA,43,LED,149,6
thomson,STVLED43FHDB,43,LED,162,6
thomson,STVLED43UHD,43,LED,215,5
toshiba,32V35NP,32,LED,97,6
toshiba,43C350NP,43,LED,242,4.5
toshiba,43V35NP,43,LED,137,7
toshiba,43C350KP,43,LED,269,4
toshiba,43C350LP,43,LED,214,5
toshiba,43C350MP,43,LED,214,5
toshiba,50C350KP,50,LED,280,5
toshiba,50C350LP,50,LED,269,5
toshiba,50C350MP,50,LED,269,5
toshiba,50C350NP,50,LED,254,5.5
toshiba,55C350KP,55,LED,339,5
toshiba,55Z770KP,55,LED,426,4
toshiba,55C350LP,55,LED,269,6
toshiba,55C350MP,55,LED,269,6
toshiba,55Z870MP,55,LED,459,3.5
toshiba,55Z670MP,55,LED,341,5
toshiba,55C350NP,55,LED,269,6
toshiba,55Z870NP,55,LED,426,4
toshiba,65C350NP,64,LED,369,6
toshiba,65C350KP,65,LED,453,5
toshiba,65Z770KP,65,LED,520,4.5
toshiba,65C350LP,65,LED,333,6
toshiba,65C350MP,65,LED,333,6
toshiba,65Z870MP,65,LED,520,4.5
toshiba,65Z670MP,65,LED,465,5
toshiba,65Z870NP,65,LED,639,3.5
toshiba,75C350KP,75,LED,547,5.5
toshiba,75C350LP,75,LED,489,6
toshiba,75C350MP,75,LED,489,6
toshiba,75Z870MP,75,LED,764,4
toshiba,75Z670MP,75,LED,575,5
toshiba,75C350NP,75,LED,389,7
toshiba,75Z870NP,75,LED,683,4.5
toshiba,85Z670MP,85,LED,975,4
toshiba,85C350NP,85,LED,599,6
toshiba,85Z870NP,85,LED,969,4
toshiba,100Z670NP,100,LED,1070,5
vdt,LEW22BA43,22,LED,78,4.5
